시도코드,시도명,시군구코드,시군구명,기준연도,연도,과거대비인구변화,최근인구변화,과거대비사업체변화,최근사업체변화,노후건축물비율
27,대구광역시,27140,대구광역시 동구,2023,2023,-7.980662039,4,-2.87187464,2,73.13390953
27,대구광역시,27170,대구광역시 서구,2023,2023,-58.8179284,4,-3.367582492,2,87.6192716
27,대구광역시,27200,대구광역시 남구,2023,2023,-48.09003773,5,-2.299531796,1,84.87007723
27,대구광역시,27230,대구광역시 북구,2023,2023,-4.353485178,3,-1.519429087,1,71.47702407
27,대구광역시,27260,대구광역시 수성구,2023,2023,-8.519897727,5,-3.847009736,2,76.49077649
27,대구광역시,27290,대구광역시 달서구,2023,2023,-8.594771458,5,-2.474630586,2,74.00701096
27,대구광역시,27710,대구광역시 달성군,2023,2023,37.41711244,1,-1.571981267,2,52.67924292
27,대구광역시,27720,대구광역시 군위군,2023,2023,-41.89559322,3,3.388786198,0,62.23146588
28,인천광역시,28110,인천광역시 중구,2023,2023,22.888979,0,1.949471921,0,47.96377055
28,인천광역시,28140,인천광역시 동구,2023,2023,-53.3564132,4,-7.477051956,2,83.95682389
28,인천광역시,28177,인천광역시 미추홀구,2023,2023,-8.462243692,2,-1.26203319,2,82.16956363
28,인천광역시,28185,인천광역시 연수구,2023,2023,20.07068531,1,4.855582604,0,62.88521661
28,인천광역시,28200,인천광역시 남동구,2023,2023,-0.140986241,5,0.442930787,1,67.07166551
28,인천광역시,28237,인천광역시 부평구,2023,2023,-12.60245079,3,3.699413767,2,80.60713344
28,인천광역시,28245,인천광역시 계양구,2023,2023,-14.42776173,5,-1.279829881,1,69.84177978
28,인천광역시,28260,인천광역시 서구,2023,2023,8.216575488,1,3.855448155,1,46.52102811
28,인천광역시,28710,인천광역시 강화군,2023,2023,-9.420208904,1,0.258979845,0,46.10092364
28,인천광역시,28720,인천광역시 옹진군,2023,2023,3.12228497,3,2.545027408,0,45.09471902
29,광주광역시,29110,광주광역시 동구,2023,2023,-45.91358559,0,-0.245602011,2,76.92307692
29,광주광역시,29140,광주광역시 서구,2023,2023,-6.794365695,5,-0.917889643,2,65.1233087
29,광주광역시,29155,광주광역시 남구,2023,2023,-24.41132807,2,-0.70925978,1,74.9468989
29,광주광역시,29170,광주광역시 북구,2023,2023,-9.745635599,5,-5.551055308,2,69.88677161
29,광주광역시,29200,광주광역시 광산구,2023,2023,1.166857934,3,1.757876555,1,50.87395505
30,대전광역시,30110,대전광역시 동구,2023,2023,-24.18044832,5,-1.350496838,1,77.20523698
30,대전광역시,30140,대전광역시 중구,2023,2023,-22.56534946,5,-6.20248538,2,81.83973447
30,대전광역시,30170,대전광역시 서구,2023,2023,-6.913745043,5,-0.737116765,2,70.87305299
30,대전광역시,30200,대전광역시 유성구,2023,2023,5.116475453,1,3.04852585,0,40.8007335
30,대전광역시,30230,대전광역시 대덕구,2023,2023,-25.847599,5,-1.532016265,1,76.37189963
31,울산광역시,31110,울산광역시 중구,2023,2023,-10.49822516,4,-3.063995491,2,75.67153416
31,울산광역시,31140,울산광역시 남구,2023,2023,-7.251508697,5,-3.918736997,2,67.57054674
31,울산광역시,31170,울산광역시 동구,2023,2023,-19.52763207,4,-1.711964407,1,67.37600678
31,울산광역시,31200,울산광역시 북구,2023,2023,15.17523774,3,6.437415645,0,50.4162686
31,울산광역시,31710,울산광역시 울주군,2023,2023,1.628765902,4,-0.754886359,1,45.51169875
36,세종특별자치시,36110,세종특별자치시 세종시,2023,2023,73.67709163,0,8.25313207,0,48.37271641
41,경기도,41110,경기도 수원시,2023,2023,0.254103463,2,1.600322367,0,67.67579324
41,경기도,41130,경기도 성남시,2023,2023,-5.616318092,5,-0.908085828,2,76.97625427
41,경기도,41150,경기도 의정부시,2023,2023,6.102364091,0,-2.295478525,2,72.8401539
41,경기도,41170,경기도 안양시,2023,2023,-13.19986349,3,1.858323263,0,75.05630372
41,경기도,41190,경기도 부천시,2023,2023,-6.902849694,5,-2.946255507,1,76.80876215
41,경기도,41210,경기도 광명시,2023,2023,-17.24069145,5,-5.420538943,2,73.04637458
41,경기도,41220,경기도 평택시,2023,2023,17.12567668,0,0.612721765,0,38.97884317
41,경기도,41250,경기도 동두천시,2023,2023,-2.902887925,5,0.504322767,0,63.50336101
41,경기도,41270,경기도 안산시,2023,2023,-12.47682755,3,-1.53674031,1,54.49789551
41,경기도,41280,경기도 고양시,2023,2023,5.499299596,2,0.037276342,0,49.90628171
41,경기도,41290,경기도 과천시,2023,2023,-20.35575581,0,1.655007678,1,50.4354317
41,경기도,41310,경기도 구리시,2023,2023,1.384101508,5,-4.888457808,2,69.66767372
41,경기도,41360,경기도 남양주시,2023,2023,10.35607301,2,0.064205457,1,34.12220535
41,경기도,41370,경기도 오산시,2023,2023,10.01890822,2,2.260251857,0,41.64478764
41,경기도,41390,경기도 시흥시,2023,2023,18.61013535,0,2.170899286,0,54.08163265
41,경기도,41410,경기도 군포시,2023,2023,-4.661917485,5,4.224798585,0,71.83763373
41,경기도,41430,경기도 의왕시,2023,2023,3.625778376,3,1.058325494,0,52.10589651
41,경기도,41450,경기도 하남시,2023,2023,81.06551523,0,6.412134232,0,44.82581967
41,경기도,41460,경기도 용인시,2023,2023,9.596803487,1,0.397785132,0,35.84404868
41,경기도,41480,경기도 파주시,2023,2023,10.60916279,0,6.03033735,0,30.3530902
41,경기도,41500,경기도 이천시,2023,2023,7.228329169,2,2.660164043,0,43.22301566
41,경기도,41550,경기도 안성시,2023,2023,1.36092346,1,2.92156625,0,45.9531952
41,경기도,41570,경기도 김포시,2023,2023,34.63503177,1,2.644625331,0,27.67239582
41,경기도,41590,경기도 화성시,2023,2023,45.56307918,0,5.535568352,0,30.59878513
41,경기도,41610,경기도 광주시,2023,2023,24.04894838,1,4.465124808,0,35.71242407
41,경기도,41630,경기도 양주시,2023,2023,13.81025171,0,3.322421643,0,40.86362121
41,경기도,41650,경기도 포천시,2023,2023,-4.567748597,2,-3.131108243,1,46.2113904
41,경기도,41670,경기도 여주시,2023,2023,2.078833439,1,2.808763801,1,34.85292837
41,경기도,41800,경기도 연천군,2023,2023,-33.10163656,5,1.298701299,0,56.18214228
41,경기도,41820,경기도 가평군,2023,2023,2.063734509,4,3.463441451,0,35.48823271
41,경기도,41830,경기도 양평군,2023,2023,11.57176856,0,2.681874229,0,32.42267071
43,충청북도,43110,충청북도 청주시,2023,2023,1.953379521,0,0.142482879,1,56.87515616
43,충청북도,43130,충청북도 충주시,2023,2023,-3.136830223,4,1.123062322,0,58.08665182
43,충청북도,43150,충청북도 제천시,2023,2023,-7.719713312,5,1.483062749,0,58.44438401
43,충청북도,43720,충청북도 보은군,2023,2023,-41.0112682,5,-4.366000929,1,62.90449516
43,충청북도,43730,충청북도 옥천군,2023,2023,-31.67118209,5,2.078103208,0,60.69842006
43,충청북도,43740,충청북도 영동군,2023,2023,-40.17287615,5,-1.993605417,1,43.43552252
43,충청북도,43745,충청북도 증평군,2023,2023,-10.83304425,2,0.542708825,1,56.14648939
43,충청북도,43750,충청북도 진천군,2023,2023,24.37797899,0,-0.074397842,1,50.74308361
43,충청북도,43760,충청북도 괴산군,2023,2023,-30.33217612,3,-0.338337915,1,46.94504016
43,충청북도,43770,충청북도 음성군,2023,2023,-1.56428844,5,3.820194384,0,48.87458919
43,충청북도,43800,충청북도 단양군,2023,2023,-44.85634847,5,0.090909091,0,64.10223145
44,충청남도,44130,충청남도 천안시,2023,2023,7.6731087,3,3.553893905,0,53.84455268
44,충청남도,44150,충청남도 공주시,2023,2023,-33.22641665,5,0.176429076,0,60.76921166
44,충청남도,44180,충청남도 보령시,2023,2023,-34.84124158,5,-0.561149973,1,47.59100828
44,충청남도,44200,충청남도 아산시,2023,2023,3.341746059,0,3.185920578,0,46.17511172
44,충청남도,44210,충청남도 서산시,2023,2023,3.471293437,2,-1.646729843,1,52.98975301
44,충청남도,44230,충청남도 논산시,2023,2023,-35.09206154,5,0.930174093,0,63.10801497
44,충청남도,44250,충청남도 계룡시,2023,2023,-2.338181468,2,2.260596546,0,45.18109269
44,충청남도,44270,충청남도 당진시,2023,2023,-39.5912638,2,2.396150447,0,40.26258206
44,충청남도,44710,충청남도 금산군,2023,2023,-46.47072912,4,0.965018094,0,67.88508264
44,충청남도,44760,충청남도 부여군,2023,2023,-51.02690338,5,-6.413085811,1,71.93583376
44,충청남도,44770,충청남도 서천군,2023,2023,-45.62046512,5,3.39418526,0,56.21529261
44,충청남도,44790,충청남도 청양군,2023,2023,-5.825482215,5,2.793296089,0,68.33655069
44,충청남도,44800,충청남도 홍성군,2023,2023,-41.96400134,5,2.412280702,0,47.64920225
44,충청남도,44810,충청남도 예산군,2023,2023,-29.37252225,3,1.696052127,0,61.38616757
44,충청남도,44825,충청남도 태안군,2023,2023,2.150749427,5,-2.646606633,1,45.00116795
45,전라북도,45110,전라북도 전주시,2023,2023,0.537189639,3,-1.366041761,2,65.18776121
45,전라북도,45130,전라북도 군산시,2023,2023,-9.032067025,5,-2.092193078,1,62.39434227
45,전라북도,45140,전라북도 익산시,2023,2023,-13.89088842,5,1.979166667,0,68.5503275
45,전라북도,45180,전라북도 정읍시,2023,2023,-44.43485158,5,3.495481127,0,57.00672375
45,전라북도,45190,전라북도 남원시,2023,2023,-38.34923388,5,-7.491944146,1,65.53363861
45,전라북도,45210,전라북도 김제시,2023,2023,-48.48822693,3,-0.18836826,1,64.26007485
45,전라북도,45710,전라북도 완주군,2023,2023,-1.437292077,3,0.73747495,0,52.68769188
45,전라북도,45720,전라북도 진안군,2023,2023,-48.77890738,5,12.70930552,0,53.54795986
45,전라북도,45730,전라북도 무주군,2023,2023,-39.80585135,5,3.168084482,0,59.63473467
45,전라북도,45740,전라북도 장수군,2023,2023,-40.35174997,5,-2.694898941,1,65.83190076
45,전라북도,45750,전라북도 임실군,2023,2023,-46.90305764,5,0.697786333,0,58.39822024
45,전라북도,45770,전라북도 순창군,2023,2023,-42.57027229,4,-1.498929336,2,65.71628759
45,전라북도,45790,전라북도 고창군,2023,2023,-46.37111937,5,4.989547038,0,43.41166311
45,전라북도,45800,전라북도 부안군,2023,2023,-53.07761882,5,-0.335840946,1,67.14060032
46,전라남도,46110,전라남도 목포시,2023,2023,-12.09078569,5,-1.474744547,1,80.68643899
46,전라남도,46130,전라남도 여수시,2023,2023,-15.55742286,5,1.090194392,0,64.66909423
46,전라남도,46150,전라남도 순천시,2023,2023,-0.681254097,2,-0.2851102,1,64.26295146
46,전라남도,46170,전라남도 나주시,2023,2023,-30.88556047,1,3.166577967,0,66.58423166
46,전라남도,46230,전라남도 광양시,2023,2023,-5.7002748,2,2.500943244,0,57.49346405
46,전라남도,46710,전라남도 담양군,2023,2023,-41.94570442,5,0.698884758,0,52.58167364
46,전라남도,46720,전라남도 곡성군,2023,2023,-46.30333756,5,-0.303030303,1,63.37527352
46,전라남도,46730,전라남도 구례군,2023,2023,-42.98275279,5,1.359039191,0,64.49136276
46,전라남도,46770,전라남도 고흥군,2023,2023,-56.30482374,5,-3.693145005,1,65.5998856
46,전라남도,46780,전라남도 보성군,2023,2023,-65.07091866,5,-0.560112022,1,65.77636613
46,전라남도,46790,전라남도 화순군,2023,2023,-31.89614404,2,4.587032553,0,62.47437511
46,전라남도,46800,전라남도 장흥군,2023,2023,-49.46400328,5,4.088374974,0,65.09192743
46,전라남도,46810,전라남도 강진군,2023,2023,-54.44526292,5,-0.706777818,1,65.17110935
46,전라남도,46820,전라남도 해남군,2023,2023,-52.85189791,5,-2.891326022,1,65.86155596
46,전라남도,46830,전라남도 영암군,2023,2023,-25.66646812,4,0.45050682,0,62.44838475
46,전라남도,46840,전라남도 무안군,2023,2023,-8.816769431,2,-1.407710894,1,64.54366382
46,전라남도,46860,전라남도 함평군,2023,2023,-53.62254521,5,4.740292486,0,51.06410339
46,전라남도,46870,전라남도 영광군,2023,2023,-42.74534118,3,2.368891538,0,54.76259831
46,전라남도,46880,전라남도 장성군,2023,2023,-35.24046703,5,0.870528648,0,59.24965422
46,전라남도,46890,전라남도 완도군,2023,2023,-47.05601101,5,0.187911055,0,67.80568756
46,전라남도,46900,전라남도 진도군,2023,2023,-49.7921588,3,-0.14803849,1,74.60727464
46,전라남도,46910,전라남도 신안군,2023,2023,-66.70409827,4,4.577936579,1,71.68556248
47,경상북도,47110,경상북도 포항시,2023,2023,-4.424545388,2,0.554966419,0,58.39392538
47,경상북도,47130,경상북도 경주시,2023,2023,-10.81561184,5,0.572370672,1,59.76920961
47,경상북도,47150,경상북도 김천시,2023,2023,-10.53850456,4,4.941575821,0,62.09779962
47,경상북도,47170,경상북도 안동시,2023,2023,-20.13050885,5,0.073198787,0,67.58875226
47,경상북도,47190,경상북도 구미시,2023,2023,-0.990799546,5,0.749430524,1,53.67451812
47,경상북도,47210,경상북도 영주시,2023,2023,-27.23136654,5,-1.318296121,1,66.11781328
47,경상북도,47230,경상북도 영천시,2023,2023,-20.18828018,4,-1.190648001,1,60.24669342
47,경상북도,47250,경상북도 상주시,2023,2023,-36.45951417,4,2.80246617,0,63.27048186
47,경상북도,47280,경상북도 문경시,2023,2023,-43.68426342,4,-0.619910052,1,66.16686954
47,경상북도,47290,경상북도 경산시,2023,2023,-0.144059135,2,2.082032063,0,56.53173775
47,경상북도,47730,경상북도 의성군,2023,2023,-50.00670815,5,0.328407225,0,71.25111907
47,경상북도,47750,경상북도 청송군,2023,2023,-46.36164183,5,-0.599800067,1,56.04068148
47,경상북도,47760,경상북도 영양군,2023,2023,-50.41706769,5,1.782633698,0,60.56096681
47,경상북도,47770,경상북도 영덕군,2023,2023,-48.61728961,5,2.404809619,0,62.15432315
47,경상북도,47820,경상북도 청도군,2023,2023,-33.93373544,5,3.550512445,0,68.32338986
47,경상북도,47830,경상북도 고령군,2023,2023,-17.60565363,5,3.883673845,0,68.02460998
47,경상북도,47840,경상북도 성주군,2023,2023,-25.69797672,5,0.636856369,1,55.4694289
47,경상북도,47850,경상북도 칠곡군,2023,2023,-5.600115677,5,2.896164868,0,49.66692486
47,경상북도,47900,경상북도 예천군,2023,2023,-33.14347777,1,2.777777778,0,64.42143467
47,경상북도,47920,경상북도 봉화군,2023,2023,-49.33468574,5,-2.441794435,1,65.25160768
47,경상북도,47930,경상북도 울진군,2023,2023,-35.26075154,5,1.187565491,0,70.75929637
47,경상북도,47940,경상북도 울릉군,2023,2023,-46.36524243,3,9.00140647,1,71.46868857
48,경상남도,48120,경상남도 창원시,2023,2023,-6.473106589,3,-0.708508485,2,69.55046017
48,경상남도,48170,경상남도 진주시,2023,2023,0.322735919,3,2.865504517,0,70.29073803
48,경상남도,48220,경상남도 통영시,2023,2023,-11.1690095,5,1.009327579,0,70.64594719
48,경상남도,48240,경상남도 사천시,2023,2023,-7.637169745,5,1.10701107,0,62.21260638
48,경상남도,48250,경상남도 김해시,2023,2023,2.908586447,4,2.365235673,0,51.13213976
48,경상남도,48270,경상남도 밀양시,2023,2023,-25.30460077,5,2.572987319,0,59.79315994
48,경상남도,48310,경상남도 거제시,2023,2023,-4.568293457,5,-3.197364147,1,55.07154716
48,경상남도,48330,경상남도 양산시,2023,2023,17.93585416,1,1.018701536,1,46.54631083
48,경상남도,48720,경상남도 의령군,2023,2023,-48.92522506,5,-1.512660309,1,48.47830002
48,경상남도,48730,경상남도 함안군,2023,2023,-5.975923671,5,1.867525299,0,36.21599467
48,경상남도,48740,경상남도 창녕군,2023,2023,-31.20879121,5,0.17366136,0,65.63435999
48,경상남도,48820,경상남도 고성군,2023,2023,-28.47598918,5,1.280788177,0,68.30647176
48,경상남도,48840,경상남도 남해군,2023,2023,-43.31888112,5,5.642633229,0,68.24089328
48,경상남도,48850,경상남도 하동군,2023,2023,-37.63018066,5,1.315362131,0,67.3721979
48,경상남도,48860,경상남도 산청군,2023,2023,-34.90105423,5,0.791235545,0,65.66211996
48,경상남도,48870,경상남도 함양군,2023,2023,-33.60235576,5,2.696963262,0,58.9216551
48,경상남도,48880,경상남도 거창군,2023,2023,-24.11188451,5,-1.471571906,1,64.95285597
48,경상남도,48890,경상남도 합천군,2023,2023,-43.10252281,5,1.695234507,0,69.63422231
50,제주특별자치도,50110,제주특별자치도 제주시,2023,2023,7.45750498,1,-0.055172825,1,53.52843522
50,제주특별자치도,50130,제주특별자치도 서귀포시,2023,2023,-1.901538213,1,0.452106308,0,58.8192324
51,강원특별자치도,51110,강원특별자치도 춘천시,2023,2023,0.474796233,1,0.902020782,0,53.2922166
51,강원특별자치도,51130,강원특별자치도 원주시,2023,2023,6.295159732,0,1.628712871,0,50.03051283
51,강원특별자치도,51150,강원특별자치도 강릉시,2023,2023,-6.85298137,4,0.81541348,0,59.04193361
51,강원특별자치도,51170,강원특별자치도 동해시,2023,2023,-10.45625213,3,0.862939502,0,66.05177257
51,강원특별자치도,51190,강원특별자치도 태백시,2023,2023,-54.17748026,5,1.619828259,1,72.22348657
51,강원특별자치도,51210,강원특별자치도 속초시,2023,2023,-10.64158663,1,0.616053633,0,67.88873834
51,강원특별자치도,51230,강원특별자치도 삼척시,2023,2023,-41.20227575,3,2.486699052,0,61.27427598
51,강원특별자치도,51720,강원특별자치도 홍천군,2023,2023,-16.01305929,3,2.637915937,0,48.09116809
51,강원특별자치도,51730,강원특별자치도 횡성군,2023,2023,-9.800160861,2,4.10229089,0,33.61060143
